Gene	p_value	odds_ratio	n_strong_present	n_weak_present	p_adj	Direction	Category	sseqid	uniprot_acc	stitle	pident	length	evalue	bitscore	go_id	go_name	go_aspect
quiA_2	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|Q59086.1|	Q59086	RecName: Full=Quinate/shikimate dehydrogenase (quinone); AltName: Full=NAD(P)-independent quinate dehydrogenase [Acinetobacter baylyi ADP1]	41.276	768	0	598	GO:0008876	F:quinoprotein glucose dehydrogenase activity	IEA:TreeGrafter
quiA_2	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|Q59086.1|	Q59086	RecName: Full=Quinate/shikimate dehydrogenase (quinone); AltName: Full=NAD(P)-independent quinate dehydrogenase [Acinetobacter baylyi ADP1]	41.276	768	0	598	GO:0046279	P:3,4-dihydroxybenzoate biosynthetic process	IEA:UniProtKB-UniPathway
group_3675	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_3581	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_3476	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q9I5G7.1|	Q9I5G7	RecName: Full=Signal peptidase I; Short=SPase I; AltName: Full=Leader peptidase I [Pseudomonas aeruginosa PAO1]	31.22	205	1.74e-15	77.8	GO:0005886	C:plasma membrane	IBA:GO_Central
group_3476	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q9I5G7.1|	Q9I5G7	RecName: Full=Signal peptidase I; Short=SPase I; AltName: Full=Leader peptidase I [Pseudomonas aeruginosa PAO1]	31.22	205	1.74e-15	77.8	GO:0008233	F:peptidase activity	IDA:PseudoCAP
group_3476	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q9I5G7.1|	Q9I5G7	RecName: Full=Signal peptidase I; Short=SPase I; AltName: Full=Leader peptidase I [Pseudomonas aeruginosa PAO1]	31.22	205	1.74e-15	77.8	GO:0004252	F:serine-type endopeptidase activity	IBA:GO_Central
group_3476	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q9I5G7.1|	Q9I5G7	RecName: Full=Signal peptidase I; Short=SPase I; AltName: Full=Leader peptidase I [Pseudomonas aeruginosa PAO1]	31.22	205	1.74e-15	77.8	GO:0009003	F:signal peptidase activity	IEA:UniProtKB-EC
group_3476	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q9I5G7.1|	Q9I5G7	RecName: Full=Signal peptidase I; Short=SPase I; AltName: Full=Leader peptidase I [Pseudomonas aeruginosa PAO1]	31.22	205	1.74e-15	77.8	GO:0006465	P:signal peptide processing	IBA:GO_Central
group_3421	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_3286	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_3285	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_3252	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|A0A0M9VXC7.1|	A0A0M9VXC7	RecName: Full=Thioredoxin reductase etpT; AltName: Full=Epipolythiodiketopiperazine biosynthesis cluster protein T; AltName: Full=Melinacidin IV biosynthesis cluster protein etpT [Escovopsis weberi]	34.146	287	3.82e-36	135	GO:0016491	F:oxidoreductase activity	IEA:UniProtKB-KW
group_3252	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|A0A0M9VXC7.1|	A0A0M9VXC7	RecName: Full=Thioredoxin reductase etpT; AltName: Full=Epipolythiodiketopiperazine biosynthesis cluster protein T; AltName: Full=Melinacidin IV biosynthesis cluster protein etpT [Escovopsis weberi]	34.146	287	3.82e-36	135	GO:0097237	P:cellular response to toxic substance	IEA:UniProtKB-ARBA
ppc_2	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_2874	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_2824	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_2721	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_2667	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_2484	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_2439	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P76168.3|	P76168	RecName: Full=Putative defective protein IntQ; AltName: Full=Putative lambdoid prophage Qin defective integrase [Escherichia coli K-12]	44.231	52	1.7e-8	53.1	GO:0003677	F:DNA binding	IEA:UniProtKB-KW
group_2439	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P76168.3|	P76168	RecName: Full=Putative defective protein IntQ; AltName: Full=Putative lambdoid prophage Qin defective integrase [Escherichia coli K-12]	44.231	52	1.7e-8	53.1	GO:0009009	F:site-specific recombinase activity	IBA:GO_Central
group_2439	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P76168.3|	P76168	RecName: Full=Putative defective protein IntQ; AltName: Full=Putative lambdoid prophage Qin defective integrase [Escherichia coli K-12]	44.231	52	1.7e-8	53.1	GO:0007059	P:chromosome segregation	IBA:GO_Central
group_2439	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P76168.3|	P76168	RecName: Full=Putative defective protein IntQ; AltName: Full=Putative lambdoid prophage Qin defective integrase [Escherichia coli K-12]	44.231	52	1.7e-8	53.1	GO:0006310	P:DNA recombination	IBA:GO_Central
group_2439	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P76168.3|	P76168	RecName: Full=Putative defective protein IntQ; AltName: Full=Putative lambdoid prophage Qin defective integrase [Escherichia coli K-12]	44.231	52	1.7e-8	53.1	GO:0075713	P:establishment of integrated proviral latency	IEA:UniProtKB-KW
group_2439	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P76168.3|	P76168	RecName: Full=Putative defective protein IntQ; AltName: Full=Putative lambdoid prophage Qin defective integrase [Escherichia coli K-12]	44.231	52	1.7e-8	53.1	GO:0046718	P:symbiont entry into host cell	IEA:UniProtKB-KW
group_2439	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P76168.3|	P76168	RecName: Full=Putative defective protein IntQ; AltName: Full=Putative lambdoid prophage Qin defective integrase [Escherichia coli K-12]	44.231	52	1.7e-8	53.1	GO:0044826	P:viral genome integration into host DNA	IEA:UniProtKB-KW
group_2310	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_2261	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_2252	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_2057	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_2040	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_1894	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ywnA	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P71036.1|	P71036	RecName: Full=Putative HTH-type transcriptional regulator YwnA [Bacillus subtilis subsp. subtilis str. 168]	32.54	126	5.93e-12	62	GO:0005829	C:cytosol	IBA:GO_Central
ywnA	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P71036.1|	P71036	RecName: Full=Putative HTH-type transcriptional regulator YwnA [Bacillus subtilis subsp. subtilis str. 168]	32.54	126	5.93e-12	62	GO:0003677	F:DNA binding	IEA:UniProtKB-KW
ywnA	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P71036.1|	P71036	RecName: Full=Putative HTH-type transcriptional regulator YwnA [Bacillus subtilis subsp. subtilis str. 168]	32.54	126	5.93e-12	62	GO:0003700	F:DNA-binding transcription factor activity	IBA:GO_Central
ywnA	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P71036.1|	P71036	RecName: Full=Putative HTH-type transcriptional regulator YwnA [Bacillus subtilis subsp. subtilis str. 168]	32.54	126	5.93e-12	62	GO:0006355	P:regulation of DNA-templated transcription	IBA:GO_Central
group_1853	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_1769	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_1719	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_1654	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_1644	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_1598	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P44187.1|	P44187	RecName: Full=Glycosyl hydrolase family 19 domain-containing protein HI_1415 [Haemophilus influenzae Rd KW20]	35.122	205	1.36e-20	87.4	GO:0004568	F:chitinase activity	IEA:InterPro
group_1598	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P44187.1|	P44187	RecName: Full=Glycosyl hydrolase family 19 domain-containing protein HI_1415 [Haemophilus influenzae Rd KW20]	35.122	205	1.36e-20	87.4	GO:0016998	P:cell wall macromolecule catabolic process	IEA:InterPro
group_1598	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P44187.1|	P44187	RecName: Full=Glycosyl hydrolase family 19 domain-containing protein HI_1415 [Haemophilus influenzae Rd KW20]	35.122	205	1.36e-20	87.4	GO:0006032	P:chitin catabolic process	IEA:InterPro
group_1450	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_1327	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_1277	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_1191	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_1127	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_973	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_815	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
gcvA_4	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P0A9F6.1|	P0A9F6	RecName: Full=Glycine cleavage system transcriptional activator; AltName: Full=Gcv operon activator [Escherichia coli K-12]	32.051	312	8.92e-40	144	GO:0005737	C:cytoplasm	IEA:UniProtKB-SubCell
gcvA_4	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P0A9F6.1|	P0A9F6	RecName: Full=Glycine cleavage system transcriptional activator; AltName: Full=Gcv operon activator [Escherichia coli K-12]	32.051	312	8.92e-40	144	GO:0003700	F:DNA-binding transcription factor activity	IDA:EcoCyc
gcvA_4	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P0A9F6.1|	P0A9F6	RecName: Full=Glycine cleavage system transcriptional activator; AltName: Full=Gcv operon activator [Escherichia coli K-12]	32.051	312	8.92e-40	144	GO:0043565	F:sequence-specific DNA binding	IBA:GO_Central
gcvA_4	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P0A9F6.1|	P0A9F6	RecName: Full=Glycine cleavage system transcriptional activator; AltName: Full=Gcv operon activator [Escherichia coli K-12]	32.051	312	8.92e-40	144	GO:0006351	P:DNA-templated transcription	IDA:EcoCyc
gcvA_4	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P0A9F6.1|	P0A9F6	RecName: Full=Glycine cleavage system transcriptional activator; AltName: Full=Gcv operon activator [Escherichia coli K-12]	32.051	312	8.92e-40	144	GO:0006355	P:regulation of DNA-templated transcription	IDA:EcoliWiki
gcvA_4	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P0A9F6.1|	P0A9F6	RecName: Full=Glycine cleavage system transcriptional activator; AltName: Full=Gcv operon activator [Escherichia coli K-12]	32.051	312	8.92e-40	144	GO:0009411	P:response to UV	IMP:EcoCyc
group_610	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_359	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_18	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P0DXX7.1|	P0DXX7	RecName: Full=Tip attachment protein J; AltName: Full=Central tail fiber; Short=CTF; AltName: Full=gpJ protein [Escherichia phage SECphi27]	33.525	1217	0	642	GO:0030430	C:host cell cytoplasm	IEA:UniProtKB-SubCell
group_18	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P0DXX7.1|	P0DXX7	RecName: Full=Tip attachment protein J; AltName: Full=Central tail fiber; Short=CTF; AltName: Full=gpJ protein [Escherichia phage SECphi27]	33.525	1217	0	642	GO:0098015	C:virus tail	IEA:UniProtKB-KW
group_18	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P0DXX7.1|	P0DXX7	RecName: Full=Tip attachment protein J; AltName: Full=Central tail fiber; Short=CTF; AltName: Full=gpJ protein [Escherichia phage SECphi27]	33.525	1217	0	642	GO:0098670	P:entry receptor-mediated virion attachment to host cell	IEA:UniProtKB-KW
group_18	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P0DXX7.1|	P0DXX7	RecName: Full=Tip attachment protein J; AltName: Full=Central tail fiber; Short=CTF; AltName: Full=gpJ protein [Escherichia phage SECphi27]	33.525	1217	0	642	GO:0099001	P:symbiont genome ejection through host cell envelope, long flexible tail mechanism	IEA:UniProtKB-KW
group_18	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P0DXX7.1|	P0DXX7	RecName: Full=Tip attachment protein J; AltName: Full=Central tail fiber; Short=CTF; AltName: Full=gpJ protein [Escherichia phage SECphi27]	33.525	1217	0	642	GO:0098003	P:viral tail assembly	IEA:UniProtKB-KW
group_3531	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_3467	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_3413	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
dnaC~~~dnaC_2	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P0AEF0.1|	P0AEF0	RecName: Full=Replicative helicase loader DnaC; AltName: Full=DNA replication protein DnaC [Escherichia coli K-12]	31.797	217	3.37e-29	113	GO:1990100	C:DnaB-DnaC complex	IPI:ComplexPortal
dnaC~~~dnaC_2	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P0AEF0.1|	P0AEF0	RecName: Full=Replicative helicase loader DnaC; AltName: Full=DNA replication protein DnaC [Escherichia coli K-12]	31.797	217	3.37e-29	113	GO:1990158	C:DnaB-DnaC-DnaT-PriA-PriB complex	NAS:ComplexPortal
dnaC~~~dnaC_2	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P0AEF0.1|	P0AEF0	RecName: Full=Replicative helicase loader DnaC; AltName: Full=DNA replication protein DnaC [Escherichia coli K-12]	31.797	217	3.37e-29	113	GO:1990159	C:DnaB-DnaC-DnaT-PriA-PriC complex	NAS:ComplexPortal
dnaC~~~dnaC_2	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P0AEF0.1|	P0AEF0	RecName: Full=Replicative helicase loader DnaC; AltName: Full=DNA replication protein DnaC [Escherichia coli K-12]	31.797	217	3.37e-29	113	GO:1990160	C:DnaB-DnaC-Rep-PriC complex	NAS:ComplexPortal
dnaC~~~dnaC_2	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P0AEF0.1|	P0AEF0	RecName: Full=Replicative helicase loader DnaC; AltName: Full=DNA replication protein DnaC [Escherichia coli K-12]	31.797	217	3.37e-29	113	GO:1990077	C:primosome complex	NAS:ComplexPortal
dnaC~~~dnaC_2	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P0AEF0.1|	P0AEF0	RecName: Full=Replicative helicase loader DnaC; AltName: Full=DNA replication protein DnaC [Escherichia coli K-12]	31.797	217	3.37e-29	113	GO:0005524	F:ATP binding	IEA:UniProtKB-KW
dnaC~~~dnaC_2	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P0AEF0.1|	P0AEF0	RecName: Full=Replicative helicase loader DnaC; AltName: Full=DNA replication protein DnaC [Escherichia coli K-12]	31.797	217	3.37e-29	113	GO:0003677	F:DNA binding	IEA:UniProtKB-KW
dnaC~~~dnaC_2	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P0AEF0.1|	P0AEF0	RecName: Full=Replicative helicase loader DnaC; AltName: Full=DNA replication protein DnaC [Escherichia coli K-12]	31.797	217	3.37e-29	113	GO:0016787	F:hydrolase activity	IEA:UniProtKB-KW
dnaC~~~dnaC_2	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P0AEF0.1|	P0AEF0	RecName: Full=Replicative helicase loader DnaC; AltName: Full=DNA replication protein DnaC [Escherichia coli K-12]	31.797	217	3.37e-29	113	GO:0006260	P:DNA replication	IBA:GO_Central
dnaC~~~dnaC_2	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P0AEF0.1|	P0AEF0	RecName: Full=Replicative helicase loader DnaC; AltName: Full=DNA replication protein DnaC [Escherichia coli K-12]	31.797	217	3.37e-29	113	GO:0006270	P:DNA replication initiation	IDA:ComplexPortal
dnaC~~~dnaC_2	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P0AEF0.1|	P0AEF0	RecName: Full=Replicative helicase loader DnaC; AltName: Full=DNA replication protein DnaC [Escherichia coli K-12]	31.797	217	3.37e-29	113	GO:0006269	P:DNA replication, synthesis of primer	NAS:ComplexPortal
dnaC~~~dnaC_2	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P0AEF0.1|	P0AEF0	RecName: Full=Replicative helicase loader DnaC; AltName: Full=DNA replication protein DnaC [Escherichia coli K-12]	31.797	217	3.37e-29	113	GO:0006271	P:DNA strand elongation involved in DNA replication	IGI:EcoCyc
dnaC~~~dnaC_2	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P0AEF0.1|	P0AEF0	RecName: Full=Replicative helicase loader DnaC; AltName: Full=DNA replication protein DnaC [Escherichia coli K-12]	31.797	217	3.37e-29	113	GO:0031297	P:replication fork processing	NAS:ComplexPortal
group_3360	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P27078.1|	P27078	RecName: Full=Integrase [Phage 434]	33.333	228	4.22e-11	66.6	GO:0003677	F:DNA binding	IEA:UniProtKB-KW
group_3360	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P27078.1|	P27078	RecName: Full=Integrase [Phage 434]	33.333	228	4.22e-11	66.6	GO:0016787	F:hydrolase activity	IEA:UniProtKB-KW
group_3360	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P27078.1|	P27078	RecName: Full=Integrase [Phage 434]	33.333	228	4.22e-11	66.6	GO:0008907	F:integrase activity	IEA:InterPro
group_3360	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P27078.1|	P27078	RecName: Full=Integrase [Phage 434]	33.333	228	4.22e-11	66.6	GO:0016740	F:transferase activity	IEA:UniProtKB-KW
group_3360	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P27078.1|	P27078	RecName: Full=Integrase [Phage 434]	33.333	228	4.22e-11	66.6	GO:0006310	P:DNA recombination	IEA:UniProtKB-KW
