qseqid	sseqid	uniprot_acc	stitle	pident	length	evalue	bitscore	go_id	go_name	go_aspect
ccmC	sp|Q9I3N5.1|	Q9I3N5	RecName: Full=Heme exporter protein C; AltName: Full=Cytochrome c-type biogenesis protein CcmC [Pseudomonas aeruginosa PAO1]	85.246	244	5.88e-141	398	GO:0009247	P:glycolipid biosynthetic process	IMP:PseudoCAP
ccmC	sp|Q9I3N5.1|	Q9I3N5	RecName: Full=Heme exporter protein C; AltName: Full=Cytochrome c-type biogenesis protein CcmC [Pseudomonas aeruginosa PAO1]	85.246	244	5.88e-141	398	GO:0002049	P:pyoverdine biosynthetic process	IMP:PseudoCAP
ccmC	sp|Q9I3N5.1|	Q9I3N5	RecName: Full=Heme exporter protein C; AltName: Full=Cytochrome c-type biogenesis protein CcmC [Pseudomonas aeruginosa PAO1]	85.246	244	5.88e-141	398	GO:0043107	P:type IV pilus-dependent motility	IMP:PseudoCAP
ccmE	sp|C3K4Z0.1|	C3K4Z0	RecName: Full=Cytochrome c-type biogenesis protein CcmE; AltName: Full=Cytochrome c maturation protein E; AltName: Full=Heme chaperone CcmE [Pseudomonas [fluorescens] SBW25]	91.613	155	3.4799999999999997e-87	254	GO:0005886	C:plasma membrane	IEA:UniProtKB-SubCell
ccmE	sp|C3K4Z0.1|	C3K4Z0	RecName: Full=Cytochrome c-type biogenesis protein CcmE; AltName: Full=Cytochrome c maturation protein E; AltName: Full=Heme chaperone CcmE [Pseudomonas [fluorescens] SBW25]	91.613	155	3.4799999999999997e-87	254	GO:0020037	F:heme binding	IEA:InterPro
ccmE	sp|C3K4Z0.1|	C3K4Z0	RecName: Full=Cytochrome c-type biogenesis protein CcmE; AltName: Full=Cytochrome c maturation protein E; AltName: Full=Heme chaperone CcmE [Pseudomonas [fluorescens] SBW25]	91.613	155	3.4799999999999997e-87	254	GO:0046872	F:metal ion binding	IEA:UniProtKB-KW
ccmE	sp|C3K4Z0.1|	C3K4Z0	RecName: Full=Cytochrome c-type biogenesis protein CcmE; AltName: Full=Cytochrome c maturation protein E; AltName: Full=Heme chaperone CcmE [Pseudomonas [fluorescens] SBW25]	91.613	155	3.4799999999999997e-87	254	GO:0017004	P:cytochrome complex assembly	IEA:UniProtKB-KW
ccmE	sp|C3K4Z0.1|	C3K4Z0	RecName: Full=Cytochrome c-type biogenesis protein CcmE; AltName: Full=Cytochrome c maturation protein E; AltName: Full=Heme chaperone CcmE [Pseudomonas [fluorescens] SBW25]	91.613	155	3.4799999999999997e-87	254	GO:0017003	P:protein-heme linkage	IEA:UniProtKB-UniRule
ccmF	sp|P52225.1|	P52225	RecName: Full=Cytochrome c-type biogenesis protein CcmF; AltName: Full=Cytochrome c-type biogenesis protein CycK [Pseudomonas fluorescens]	96.515	660	0	1083	GO:0005886	C:plasma membrane	IEA:UniProtKB-SubCell
ccmF	sp|P52225.1|	P52225	RecName: Full=Cytochrome c-type biogenesis protein CcmF; AltName: Full=Cytochrome c-type biogenesis protein CycK [Pseudomonas fluorescens]	96.515	660	0	1083	GO:0020037	F:heme binding	IEA:InterPro
ccmF	sp|P52225.1|	P52225	RecName: Full=Cytochrome c-type biogenesis protein CcmF; AltName: Full=Cytochrome c-type biogenesis protein CycK [Pseudomonas fluorescens]	96.515	660	0	1083	GO:0015232	F:heme transmembrane transporter activity	IEA:InterPro
ccmF	sp|P52225.1|	P52225	RecName: Full=Cytochrome c-type biogenesis protein CcmF; AltName: Full=Cytochrome c-type biogenesis protein CycK [Pseudomonas fluorescens]	96.515	660	0	1083	GO:0017004	P:cytochrome complex assembly	IEA:UniProtKB-KW
ccmH	sp|P52226.1|	P52226	RecName: Full=Cytochrome c-type biogenesis protein CcmH; AltName: Full=Cytochrome c-type biogenesis protein CycL; Flags: Precursor [Pseudomonas fluorescens]	93.6	125	3.55e-62	191	GO:0005886	C:plasma membrane	IEA:TreeGrafter
ccmH	sp|P52226.1|	P52226	RecName: Full=Cytochrome c-type biogenesis protein CcmH; AltName: Full=Cytochrome c-type biogenesis protein CycL; Flags: Precursor [Pseudomonas fluorescens]	93.6	125	3.55e-62	191	GO:0046872	F:metal ion binding	IEA:UniProtKB-KW
ccmH	sp|P52226.1|	P52226	RecName: Full=Cytochrome c-type biogenesis protein CcmH; AltName: Full=Cytochrome c-type biogenesis protein CycL; Flags: Precursor [Pseudomonas fluorescens]	93.6	125	3.55e-62	191	GO:0017004	P:cytochrome complex assembly	IEA:UniProtKB-KW
ccmM	sp|P40881.1|	P40881	RecName: Full=Carbonic anhydrase; Short=CA; Short=Cam; Flags: Precursor [Methanosarcina thermophila TM-1]	37.563	197	4.4199999999999995e-30	113	GO:0005576	C:extracellular region	IEA:UniProtKB-SubCell
ccmM	sp|P40881.1|	P40881	RecName: Full=Carbonic anhydrase; Short=CA; Short=Cam; Flags: Precursor [Methanosarcina thermophila TM-1]	37.563	197	4.4199999999999995e-30	113	GO:0071890	F:bicarbonate binding	IDA:CAFA
ccmM	sp|P40881.1|	P40881	RecName: Full=Carbonic anhydrase; Short=CA; Short=Cam; Flags: Precursor [Methanosarcina thermophila TM-1]	37.563	197	4.4199999999999995e-30	113	GO:0004089	F:carbonate dehydratase activity	IDA:CACAO
ccmM	sp|P40881.1|	P40881	RecName: Full=Carbonic anhydrase; Short=CA; Short=Cam; Flags: Precursor [Methanosarcina thermophila TM-1]	37.563	197	4.4199999999999995e-30	113	GO:0050897	F:cobalt ion binding	IDA:CAFA
ccmM	sp|P40881.1|	P40881	RecName: Full=Carbonic anhydrase; Short=CA; Short=Cam; Flags: Precursor [Methanosarcina thermophila TM-1]	37.563	197	4.4199999999999995e-30	113	GO:0043199	F:sulfate binding	IDA:CAFA
ccmM	sp|P40881.1|	P40881	RecName: Full=Carbonic anhydrase; Short=CA; Short=Cam; Flags: Precursor [Methanosarcina thermophila TM-1]	37.563	197	4.4199999999999995e-30	113	GO:0008270	F:zinc ion binding	IDA:CAFA
ccoN1_1	sp|D9IA43.1|	D9IA43	RecName: Full=Cbb3-type cytochrome c oxidase subunit CcoN1; AltName: Full=Cytochrome CBB3 subunit CcoN1 [Stutzerimonas stutzeri]	83.158	475	0	826	GO:0070069	C:cytochrome complex	IDA:UniProtKB
ccoN1_1	sp|D9IA43.1|	D9IA43	RecName: Full=Cbb3-type cytochrome c oxidase subunit CcoN1; AltName: Full=Cytochrome CBB3 subunit CcoN1 [Stutzerimonas stutzeri]	83.158	475	0	826	GO:0005886	C:plasma membrane	ISS:UniProtKB
ccoN1_1	sp|D9IA43.1|	D9IA43	RecName: Full=Cbb3-type cytochrome c oxidase subunit CcoN1; AltName: Full=Cytochrome CBB3 subunit CcoN1 [Stutzerimonas stutzeri]	83.158	475	0	826	GO:0098803	C:respiratory chain complex	IC:UniProtKB
ccoN1_1	sp|D9IA43.1|	D9IA43	RecName: Full=Cbb3-type cytochrome c oxidase subunit CcoN1; AltName: Full=Cytochrome CBB3 subunit CcoN1 [Stutzerimonas stutzeri]	83.158	475	0	826	GO:0005507	F:copper ion binding	IDA:UniProtKB
ccoN1_1	sp|D9IA43.1|	D9IA43	RecName: Full=Cbb3-type cytochrome c oxidase subunit CcoN1; AltName: Full=Cytochrome CBB3 subunit CcoN1 [Stutzerimonas stutzeri]	83.158	475	0	826	GO:0004129	F:cytochrome-c oxidase activity	IC:UniProtKB
ccoN1_1	sp|D9IA43.1|	D9IA43	RecName: Full=Cbb3-type cytochrome c oxidase subunit CcoN1; AltName: Full=Cytochrome CBB3 subunit CcoN1 [Stutzerimonas stutzeri]	83.158	475	0	826	GO:0020037	F:heme binding	IDA:UniProtKB
ccoN1_1	sp|D9IA43.1|	D9IA43	RecName: Full=Cbb3-type cytochrome c oxidase subunit CcoN1; AltName: Full=Cytochrome CBB3 subunit CcoN1 [Stutzerimonas stutzeri]	83.158	475	0	826	GO:0005506	F:iron ion binding	IDA:UniProtKB
ccoN1_1	sp|D9IA43.1|	D9IA43	RecName: Full=Cbb3-type cytochrome c oxidase subunit CcoN1; AltName: Full=Cytochrome CBB3 subunit CcoN1 [Stutzerimonas stutzeri]	83.158	475	0	826	GO:0016705	F:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	IC:UniProtKB
ccoN1_1	sp|D9IA43.1|	D9IA43	RecName: Full=Cbb3-type cytochrome c oxidase subunit CcoN1; AltName: Full=Cytochrome CBB3 subunit CcoN1 [Stutzerimonas stutzeri]	83.158	475	0	826	GO:0019825	F:oxygen binding	IC:UniProtKB
ccoN1_1	sp|D9IA43.1|	D9IA43	RecName: Full=Cbb3-type cytochrome c oxidase subunit CcoN1; AltName: Full=Cytochrome CBB3 subunit CcoN1 [Stutzerimonas stutzeri]	83.158	475	0	826	GO:0008121	F:quinol-cytochrome-c reductase activity	IC:UniProtKB
ccoN1_1	sp|D9IA43.1|	D9IA43	RecName: Full=Cbb3-type cytochrome c oxidase subunit CcoN1; AltName: Full=Cytochrome CBB3 subunit CcoN1 [Stutzerimonas stutzeri]	83.158	475	0	826	GO:0019646	P:aerobic electron transport chain	IC:UniProtKB
ccoN1_1	sp|D9IA43.1|	D9IA43	RecName: Full=Cbb3-type cytochrome c oxidase subunit CcoN1; AltName: Full=Cytochrome CBB3 subunit CcoN1 [Stutzerimonas stutzeri]	83.158	475	0	826	GO:0019411	P:aerobic respiration, using ferrous ions as electron donor	IC:UniProtKB
ccoN1_1	sp|D9IA43.1|	D9IA43	RecName: Full=Cbb3-type cytochrome c oxidase subunit CcoN1; AltName: Full=Cytochrome CBB3 subunit CcoN1 [Stutzerimonas stutzeri]	83.158	475	0	826	GO:0015990	P:electron transport coupled proton transport	IC:UniProtKB
ccoN1_1	sp|D9IA43.1|	D9IA43	RecName: Full=Cbb3-type cytochrome c oxidase subunit CcoN1; AltName: Full=Cytochrome CBB3 subunit CcoN1 [Stutzerimonas stutzeri]	83.158	475	0	826	GO:0006119	P:oxidative phosphorylation	IC:UniProtKB
ccoN1_1	sp|D9IA43.1|	D9IA43	RecName: Full=Cbb3-type cytochrome c oxidase subunit CcoN1; AltName: Full=Cytochrome CBB3 subunit CcoN1 [Stutzerimonas stutzeri]	83.158	475	0	826	GO:1902600	P:proton transmembrane transport	IC:UniProtKB
ccoN1_2	sp|D9IA43.1|	D9IA43	RecName: Full=Cbb3-type cytochrome c oxidase subunit CcoN1; AltName: Full=Cytochrome CBB3 subunit CcoN1 [Stutzerimonas stutzeri]	87.212	477	0	862	GO:0070069	C:cytochrome complex	IDA:UniProtKB
ccoN1_2	sp|D9IA43.1|	D9IA43	RecName: Full=Cbb3-type cytochrome c oxidase subunit CcoN1; AltName: Full=Cytochrome CBB3 subunit CcoN1 [Stutzerimonas stutzeri]	87.212	477	0	862	GO:0005886	C:plasma membrane	ISS:UniProtKB
ccoN1_2	sp|D9IA43.1|	D9IA43	RecName: Full=Cbb3-type cytochrome c oxidase subunit CcoN1; AltName: Full=Cytochrome CBB3 subunit CcoN1 [Stutzerimonas stutzeri]	87.212	477	0	862	GO:0098803	C:respiratory chain complex	IC:UniProtKB
ccoN1_2	sp|D9IA43.1|	D9IA43	RecName: Full=Cbb3-type cytochrome c oxidase subunit CcoN1; AltName: Full=Cytochrome CBB3 subunit CcoN1 [Stutzerimonas stutzeri]	87.212	477	0	862	GO:0005507	F:copper ion binding	IDA:UniProtKB
ccoN1_2	sp|D9IA43.1|	D9IA43	RecName: Full=Cbb3-type cytochrome c oxidase subunit CcoN1; AltName: Full=Cytochrome CBB3 subunit CcoN1 [Stutzerimonas stutzeri]	87.212	477	0	862	GO:0004129	F:cytochrome-c oxidase activity	IC:UniProtKB
ccoN1_2	sp|D9IA43.1|	D9IA43	RecName: Full=Cbb3-type cytochrome c oxidase subunit CcoN1; AltName: Full=Cytochrome CBB3 subunit CcoN1 [Stutzerimonas stutzeri]	87.212	477	0	862	GO:0020037	F:heme binding	IDA:UniProtKB
ccoN1_2	sp|D9IA43.1|	D9IA43	RecName: Full=Cbb3-type cytochrome c oxidase subunit CcoN1; AltName: Full=Cytochrome CBB3 subunit CcoN1 [Stutzerimonas stutzeri]	87.212	477	0	862	GO:0005506	F:iron ion binding	IDA:UniProtKB
ccoN1_2	sp|D9IA43.1|	D9IA43	RecName: Full=Cbb3-type cytochrome c oxidase subunit CcoN1; AltName: Full=Cytochrome CBB3 subunit CcoN1 [Stutzerimonas stutzeri]	87.212	477	0	862	GO:0016705	F:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	IC:UniProtKB
ccoN1_2	sp|D9IA43.1|	D9IA43	RecName: Full=Cbb3-type cytochrome c oxidase subunit CcoN1; AltName: Full=Cytochrome CBB3 subunit CcoN1 [Stutzerimonas stutzeri]	87.212	477	0	862	GO:0019825	F:oxygen binding	IC:UniProtKB
ccoN1_2	sp|D9IA43.1|	D9IA43	RecName: Full=Cbb3-type cytochrome c oxidase subunit CcoN1; AltName: Full=Cytochrome CBB3 subunit CcoN1 [Stutzerimonas stutzeri]	87.212	477	0	862	GO:0008121	F:quinol-cytochrome-c reductase activity	IC:UniProtKB
ccoN1_2	sp|D9IA43.1|	D9IA43	RecName: Full=Cbb3-type cytochrome c oxidase subunit CcoN1; AltName: Full=Cytochrome CBB3 subunit CcoN1 [Stutzerimonas stutzeri]	87.212	477	0	862	GO:0019646	P:aerobic electron transport chain	IC:UniProtKB
ccoN1_2	sp|D9IA43.1|	D9IA43	RecName: Full=Cbb3-type cytochrome c oxidase subunit CcoN1; AltName: Full=Cytochrome CBB3 subunit CcoN1 [Stutzerimonas stutzeri]	87.212	477	0	862	GO:0019411	P:aerobic respiration, using ferrous ions as electron donor	IC:UniProtKB
ccoN1_2	sp|D9IA43.1|	D9IA43	RecName: Full=Cbb3-type cytochrome c oxidase subunit CcoN1; AltName: Full=Cytochrome CBB3 subunit CcoN1 [Stutzerimonas stutzeri]	87.212	477	0	862	GO:0015990	P:electron transport coupled proton transport	IC:UniProtKB
ccoN1_2	sp|D9IA43.1|	D9IA43	RecName: Full=Cbb3-type cytochrome c oxidase subunit CcoN1; AltName: Full=Cytochrome CBB3 subunit CcoN1 [Stutzerimonas stutzeri]	87.212	477	0	862	GO:0006119	P:oxidative phosphorylation	IC:UniProtKB
ccoN1_2	sp|D9IA43.1|	D9IA43	RecName: Full=Cbb3-type cytochrome c oxidase subunit CcoN1; AltName: Full=Cytochrome CBB3 subunit CcoN1 [Stutzerimonas stutzeri]	87.212	477	0	862	GO:1902600	P:proton transmembrane transport	IC:UniProtKB
ccoP1	sp|D9IA45.1|	D9IA45	RecName: Full=Cbb3-type cytochrome c oxidase subunit CcoP1; Short=Cbb3-Cox subunit CcoP1; AltName: Full=C-type cytochrome CcoP1; Short=Cyt c(P1); AltName: Full=Cytochrome c oxidase subunit III [Stutzerimonas stutzeri]	69.737	304	3.84e-163	459	GO:0070069	C:cytochrome complex	IDA:UniProtKB
ccoP1	sp|D9IA45.1|	D9IA45	RecName: Full=Cbb3-type cytochrome c oxidase subunit CcoP1; Short=Cbb3-Cox subunit CcoP1; AltName: Full=C-type cytochrome CcoP1; Short=Cyt c(P1); AltName: Full=Cytochrome c oxidase subunit III [Stutzerimonas stutzeri]	69.737	304	3.84e-163	459	GO:0005886	C:plasma membrane	IEA:UniProtKB-SubCell
ccoP1	sp|D9IA45.1|	D9IA45	RecName: Full=Cbb3-type cytochrome c oxidase subunit CcoP1; Short=Cbb3-Cox subunit CcoP1; AltName: Full=C-type cytochrome CcoP1; Short=Cyt c(P1); AltName: Full=Cytochrome c oxidase subunit III [Stutzerimonas stutzeri]	69.737	304	3.84e-163	459	GO:0009055	F:electron transfer activity	IEA:InterPro
ccoP1	sp|D9IA45.1|	D9IA45	RecName: Full=Cbb3-type cytochrome c oxidase subunit CcoP1; Short=Cbb3-Cox subunit CcoP1; AltName: Full=C-type cytochrome CcoP1; Short=Cyt c(P1); AltName: Full=Cytochrome c oxidase subunit III [Stutzerimonas stutzeri]	69.737	304	3.84e-163	459	GO:0020037	F:heme binding	IEA:InterPro
ccoP1	sp|D9IA45.1|	D9IA45	RecName: Full=Cbb3-type cytochrome c oxidase subunit CcoP1; Short=Cbb3-Cox subunit CcoP1; AltName: Full=C-type cytochrome CcoP1; Short=Cyt c(P1); AltName: Full=Cytochrome c oxidase subunit III [Stutzerimonas stutzeri]	69.737	304	3.84e-163	459	GO:0046872	F:metal ion binding	IEA:UniProtKB-KW
ccoP1	sp|D9IA45.1|	D9IA45	RecName: Full=Cbb3-type cytochrome c oxidase subunit CcoP1; Short=Cbb3-Cox subunit CcoP1; AltName: Full=C-type cytochrome CcoP1; Short=Cyt c(P1); AltName: Full=Cytochrome c oxidase subunit III [Stutzerimonas stutzeri]	69.737	304	3.84e-163	459	GO:0016491	F:oxidoreductase activity	IEA:UniProtKB-KW
ccoP1	sp|D9IA45.1|	D9IA45	RecName: Full=Cbb3-type cytochrome c oxidase subunit CcoP1; Short=Cbb3-Cox subunit CcoP1; AltName: Full=C-type cytochrome CcoP1; Short=Cyt c(P1); AltName: Full=Cytochrome c oxidase subunit III [Stutzerimonas stutzeri]	69.737	304	3.84e-163	459	GO:0006119	P:oxidative phosphorylation	IEA:UniProtKB-UniPathway
ccoP1	sp|D9IA45.1|	D9IA45	RecName: Full=Cbb3-type cytochrome c oxidase subunit CcoP1; Short=Cbb3-Cox subunit CcoP1; AltName: Full=C-type cytochrome CcoP1; Short=Cyt c(P1); AltName: Full=Cytochrome c oxidase subunit III [Stutzerimonas stutzeri]	69.737	304	3.84e-163	459	GO:1902600	P:proton transmembrane transport	IEA:UniProtKB-KW
ccoP2	sp|Q8KS19.1|	Q8KS19	RecName: Full=Cbb3-type cytochrome c oxidase subunit CcoP2; Short=Cbb3-Cox subunit CcoP2; AltName: Full=C-type cytochrome CcoP2; Short=Cyt c(P2); AltName: Full=Cytochrome c oxidase subunit III [Stutzerimonas stutzeri]	68.847	321	6.569999999999999e-156	441	GO:0005886	C:plasma membrane	IEA:UniProtKB-SubCell
ccoP2	sp|Q8KS19.1|	Q8KS19	RecName: Full=Cbb3-type cytochrome c oxidase subunit CcoP2; Short=Cbb3-Cox subunit CcoP2; AltName: Full=C-type cytochrome CcoP2; Short=Cyt c(P2); AltName: Full=Cytochrome c oxidase subunit III [Stutzerimonas stutzeri]	68.847	321	6.569999999999999e-156	441	GO:0009055	F:electron transfer activity	IEA:InterPro
ccoP2	sp|Q8KS19.1|	Q8KS19	RecName: Full=Cbb3-type cytochrome c oxidase subunit CcoP2; Short=Cbb3-Cox subunit CcoP2; AltName: Full=C-type cytochrome CcoP2; Short=Cyt c(P2); AltName: Full=Cytochrome c oxidase subunit III [Stutzerimonas stutzeri]	68.847	321	6.569999999999999e-156	441	GO:0020037	F:heme binding	IEA:InterPro
ccoP2	sp|Q8KS19.1|	Q8KS19	RecName: Full=Cbb3-type cytochrome c oxidase subunit CcoP2; Short=Cbb3-Cox subunit CcoP2; AltName: Full=C-type cytochrome CcoP2; Short=Cyt c(P2); AltName: Full=Cytochrome c oxidase subunit III [Stutzerimonas stutzeri]	68.847	321	6.569999999999999e-156	441	GO:0005506	F:iron ion binding	IEA:InterPro
ccoP2	sp|Q8KS19.1|	Q8KS19	RecName: Full=Cbb3-type cytochrome c oxidase subunit CcoP2; Short=Cbb3-Cox subunit CcoP2; AltName: Full=C-type cytochrome CcoP2; Short=Cyt c(P2); AltName: Full=Cytochrome c oxidase subunit III [Stutzerimonas stutzeri]	68.847	321	6.569999999999999e-156	441	GO:0016491	F:oxidoreductase activity	IEA:UniProtKB-KW
ccoP2	sp|Q8KS19.1|	Q8KS19	RecName: Full=Cbb3-type cytochrome c oxidase subunit CcoP2; Short=Cbb3-Cox subunit CcoP2; AltName: Full=C-type cytochrome CcoP2; Short=Cyt c(P2); AltName: Full=Cytochrome c oxidase subunit III [Stutzerimonas stutzeri]	68.847	321	6.569999999999999e-156	441	GO:0006119	P:oxidative phosphorylation	IEA:UniProtKB-UniPathway
ccoP2	sp|Q8KS19.1|	Q8KS19	RecName: Full=Cbb3-type cytochrome c oxidase subunit CcoP2; Short=Cbb3-Cox subunit CcoP2; AltName: Full=C-type cytochrome CcoP2; Short=Cyt c(P2); AltName: Full=Cytochrome c oxidase subunit III [Stutzerimonas stutzeri]	68.847	321	6.569999999999999e-156	441	GO:1902600	P:proton transmembrane transport	IEA:UniProtKB-KW
ccp	sp|P55929.2|	P55929	RecName: Full=Cytochrome c551 peroxidase; Short=Cytochrome c peroxidase; Flags: Precursor [Nitrosomonas europaea ATCC 19718]	42.215	289	2.42e-77	243	GO:0042597	C:periplasmic space	IEA:UniProtKB-SubCell
ccp	sp|P55929.2|	P55929	RecName: Full=Cytochrome c551 peroxidase; Short=Cytochrome c peroxidase; Flags: Precursor [Nitrosomonas europaea ATCC 19718]	42.215	289	2.42e-77	243	GO:0004130	F:cytochrome-c peroxidase activity	IEA:UniProtKB-EC
ccp	sp|P55929.2|	P55929	RecName: Full=Cytochrome c551 peroxidase; Short=Cytochrome c peroxidase; Flags: Precursor [Nitrosomonas europaea ATCC 19718]	42.215	289	2.42e-77	243	GO:0009055	F:electron transfer activity	IEA:InterPro
ccp	sp|P55929.2|	P55929	RecName: Full=Cytochrome c551 peroxidase; Short=Cytochrome c peroxidase; Flags: Precursor [Nitrosomonas europaea ATCC 19718]	42.215	289	2.42e-77	243	GO:0020037	F:heme binding	IEA:InterPro
ccp	sp|P55929.2|	P55929	RecName: Full=Cytochrome c551 peroxidase; Short=Cytochrome c peroxidase; Flags: Precursor [Nitrosomonas europaea ATCC 19718]	42.215	289	2.42e-77	243	GO:0046872	F:metal ion binding	IEA:UniProtKB-KW
cdaR	sp|P37047.2|	P37047	RecName: Full=Carbohydrate diacid regulator; AltName: Full=Sugar diacid regulator [Escherichia coli K-12]	37.27	381	2.11e-63	210	GO:0003700	F:DNA-binding transcription factor activity	IMP:EcoCyc
cdaR	sp|P37047.2|	P37047	RecName: Full=Carbohydrate diacid regulator; AltName: Full=Sugar diacid regulator [Escherichia coli K-12]	37.27	381	2.11e-63	210	GO:0045893	P:positive regulation of DNA-templated transcription	IMP:EcoCyc
cdh	sp|A8AL09.1|	A8AL09	RecName: Full=CDP-diacylglycerol pyrophosphatase; AltName: Full=CDP-diacylglycerol phosphatidylhydrolase; AltName: Full=CDP-diglyceride hydrolase [Citrobacter koseri ATCC BAA-895]	43.548	248	1.01e-63	202	GO:0005886	C:plasma membrane	IEA:UniProtKB-SubCell
cdh	sp|A8AL09.1|	A8AL09	RecName: Full=CDP-diacylglycerol pyrophosphatase; AltName: Full=CDP-diacylglycerol phosphatidylhydrolase; AltName: Full=CDP-diglyceride hydrolase [Citrobacter koseri ATCC BAA-895]	43.548	248	1.01e-63	202	GO:0008715	F:CDP-diacylglycerol diphosphatase activity	IEA:UniProtKB-UniRule
cdh	sp|A8AL09.1|	A8AL09	RecName: Full=CDP-diacylglycerol pyrophosphatase; AltName: Full=CDP-diacylglycerol phosphatidylhydrolase; AltName: Full=CDP-diglyceride hydrolase [Citrobacter koseri ATCC BAA-895]	43.548	248	1.01e-63	202	GO:0046342	P:CDP-diacylglycerol catabolic process	IEA:UniProtKB-UniRule
cdh	sp|A8AL09.1|	A8AL09	RecName: Full=CDP-diacylglycerol pyrophosphatase; AltName: Full=CDP-diacylglycerol phosphatidylhydrolase; AltName: Full=CDP-diglyceride hydrolase [Citrobacter koseri ATCC BAA-895]	43.548	248	1.01e-63	202	GO:0008654	P:phospholipid biosynthetic process	IEA:UniProtKB-KW
cdhR_1	sp|P49322.1|	P49322	RecName: Full=Uncharacterized protein in cpoL 5'region; AltName: Full=ORF1 [Streptomyces lividans]	40.426	141	1.35e-21	92	GO:0006355	P:regulation of DNA-templated transcription	IEA:TreeGrafter
cdhR_2	sp|A0A0H2ZIC3.1|	A0A0H2ZIC3	RecName: Full=HTH-type transcriptional regulator GbdR; AltName: Full=Glycine betaine/dimethylglycine responsive regulator [Pseudomonas aeruginosa UCBPP-PA14]	86.376	367	0	659	GO:0003700	F:DNA-binding transcription factor activity	IEA:InterPro
cdhR_2	sp|A0A0H2ZIC3.1|	A0A0H2ZIC3	RecName: Full=HTH-type transcriptional regulator GbdR; AltName: Full=Glycine betaine/dimethylglycine responsive regulator [Pseudomonas aeruginosa UCBPP-PA14]	86.376	367	0	659	GO:0043565	F:sequence-specific DNA binding	IEA:InterPro
cdhR_2	sp|A0A0H2ZIC3.1|	A0A0H2ZIC3	RecName: Full=HTH-type transcriptional regulator GbdR; AltName: Full=Glycine betaine/dimethylglycine responsive regulator [Pseudomonas aeruginosa UCBPP-PA14]	86.376	367	0	659	GO:0009893	P:positive regulation of metabolic process	IEA:UniProtKB-ARBA
